;tid;sent;pol
38966;1432832377890304000;negative;believe
38967;824374741553348608;neutral;believe
38968;1069572213987102725;positive;believe
38969;1033560600175988736;negative;believe
38970;938287468717146112;positive;believe
38971;615680919572082688;neutral;believe
38972;1457978765301063681;neutral;believe
38973;944802156934074368;positive;believe
38974;1444530200423780357;neutral;believe
38975;1428726101774307337;positive;believe
38976;1429586089585512453;positive;believe
38977;1032286331039297541;neutral;believe
38978;610797116416507904;neutral;believe
38979;952527866327130112;positive;believe
38980;991348313051017216;positive;believe
38981;815527027361120256;positive;believe
38982;1067940193783562240;positive;believe
38983;984474194829332480;positive;believe
38984;1440522670949367810;neutral;believe
38985;1423142353049559042;negative;believe
38986;1118929461372575744;positive;believe
38987;1455359387485102086;negative;believe
38988;1033644989232959488;neutral;believe
38989;922359829905031168;positive;believe
38990;988869070115229696;positive;believe
38991;1067841601089806337;positive;believe
38992;1454496260505935875;negative;deny
38993;1425770707145793536;positive;believe
38994;1067785541394055169;neutral;believe
38995;1460873511551913988;negative;believe
38996;989518781889306624;negative;believe
38997;1453778805403754496;positive;believe
38998;824656734312542208;positive;believe
38999;1434874197969444870;neutral;deny
39000;1424506371857281025;positive;believe
39001;1032084746191265792;negative;believe
39002;1453406021792239623;negative;believe
39003;1428143427074420738;negative;believe
39004;1437917394270253056;neutral;believe
39005;1119483372609269761;positive;believe
39006;1458391422969729025;negative;believe
39007;1034043377967411200;positive;believe
39008;824383719666376704;positive;believe
39009;1067464094247194625;negative;believe
39010;1460482282758701056;negative;believe
39011;1067892968659591177;negative;believe
39012;1069145958364123136;neutral;believe
39013;1460659345398677520;negative;deny
39014;888951143161884672;positive;believe
39015;1425074330518568975;neutral;believe
39016;1031629539200389122;positive;believe
39017;1449885092533477382;negative;believe
39018;1430187397203984396;negative;believe
39019;1454768100130316290;negative;deny
39020;1029364247241940994;negative;believe
39021;1119319170032730112;negative;believe
39022;1455808425019990028;positive;deny
39023;984953984313065478;positive;believe
39024;1456970519107018759;positive;believe
39025;1444002898237657111;negative;believe
39026;1029012227628716032;neutral;believe
39027;1068699389357580288;neutral;believe
39028;824291938484518912;positive;believe
39029;1425131843486195712;neutral;believe
39030;1455986652858494978;positive;believe
39031;951482143011565568;neutral;believe
39032;828874771051864064;neutral;believe
39033;1457009199980978176;neutral;deny
39034;989587733625556993;negative;believe
39035;1451181949892980741;negative;deny
39036;1426229016575496201;negative;believe
39037;1433869795926044676;negative;believe
39038;871376028421115904;neutral;believe
39039;1428804800192331781;positive;believe
39040;1429780287190446088;neutral;believe
39041;1429170431378874370;neutral;believe
39042;1440838941075128321;neutral;believe
39043;1461567840587296768;neutral;believe
39044;1067594306838392832;positive;believe
39045;1068587204283265024;neutral;believe
39046;1444907251261587461;negative;deny
39047;1457004148239519748;positive;believe
39048;1454538224827711491;negative;believe
39049;1035381675247583233;negative;believe
39050;1450611349998825473;negative;deny
39051;989415774912688128;positive;believe
39052;1461356512702459909;negative;believe
39053;1118631941241286656;negative;believe
39054;1455594336809361425;negative;deny
39055;989163178440445952;neutral;believe
39056;1446020613148053506;neutral;believe
39057;1456927764976705537;neutral;believe
39058;1458214815051046914;neutral;believe
39059;1069918694938165248;positive;believe
39060;1423623217923690497;negative;believe
39061;1425381834523877377;negative;believe
39062;1433510946203475971;neutral;believe
39063;1433869049776250880;negative;believe
39064;981941706311450624;negative;believe
39065;1435358279077617664;neutral;believe
39066;1456896133549072386;neutral;believe
39067;1456566103769948169;neutral;believe
39068;953964212870631424;positive;believe
39069;868032948389507072;positive;believe
39070;1035528634633781248;negative;believe
39071;987946690861727744;neutral;believe
39072;1033563690866421760;positive;believe
39073;1447040474850766848;neutral;believe
39074;940017911359565824;negative;believe
39075;1440049698346205187;negative;believe
39076;1433553589964730401;negative;deny
39077;953340961819541504;neutral;believe
39078;1444006227059617793;negative;believe
39079;824655295163101184;positive;believe
39080;1455819899809542147;negative;deny
39081;606433962215407616;negative;believe
39082;1457497531160535045;positive;believe
39083;1452563821613223936;neutral;believe
39084;981523819004391425;neutral;believe
39085;1445599176998338561;neutral;believe
39086;1457273088047976448;neutral;believe
39087;907298971168763904;neutral;believe
39088;1424643083115839488;negative;deny
39089;1456659138889408514;positive;believe
39090;1436162936251183104;positive;believe
39091;927258255662993408;negative;believe
39092;1441132627776266244;negative;deny
39093;788225933639491584;positive;believe
39094;1118581639569784832;negative;believe
39095;1458577343736422406;negative;believe
39096;1067960880401276928;negative;believe
39097;1035210433236488193;positive;believe
39098;939759480547418112;positive;believe
39099;1460871311580930049;negative;believe
39100;1069036761060450304;negative;believe
39101;1454337552991678468;positive;believe
39102;1031199948006543360;negative;believe
39103;1456899216698191875;neutral;deny
39104;1032662165122150400;neutral;believe
39105;827831969903939584;positive;believe
39106;953759401474699269;positive;believe
39107;1119887377391075329;positive;believe
39108;1447222055150055426;positive;believe
39109;988148627913588736;positive;believe
39110;1422299077111394309;negative;believe
39111;1441404596996513792;negative;deny
39112;1437765768083607554;neutral;believe
39113;1455593844066619397;positive;believe
39114;1035782441514852352;positive;believe
39115;1459651106678710282;neutral;believe
39116;1430580641532456961;neutral;believe
39117;1436367809223737344;neutral;believe
39118;872001688353345536;neutral;believe
39119;1456711592318541827;neutral;believe
39120;1437751203505528836;negative;deny
39121;1455664665074311171;negative;deny
39122;1432063770730242048;positive;believe
39123;951301539846537217;negative;believe
39124;1469895696031444994;negative;deny
39125;973055810942025728;negative;believe
39126;1068117007604871168;positive;believe
39127;1035218546257788930;positive;believe
39128;1458497556615507971;negative;believe
39129;1068685176354422785;positive;believe
39130;987493461338284032;neutral;believe
39131;991424410212032512;neutral;believe
39132;953889128550027264;positive;believe
39133;1067502085732741121;negative;believe
39134;607074624875167744;positive;believe
39135;988772349360132097;negative;believe
39136;1068511642365784064;positive;believe
39137;953272562213097472;negative;believe
39138;1446438227003559937;neutral;believe
39139;1460836078869356544;positive;believe
39140;1031528542830358530;positive;believe
39141;982152786946084864;negative;believe
39142;1069002983743127552;neutral;believe
39143;1435552726549557254;negative;believe
39144;1436029871537500167;negative;deny
39145;1429619495602200576;positive;believe
39146;1454223950377009164;neutral;deny
39147;1067787766325538817;positive;believe
39148;1452273688288669713;neutral;believe
39149;1068348532837543936;negative;believe
39150;982588422345904129;neutral;believe
39151;1456972955414581255;neutral;believe
39152;985997353462194176;positive;believe
39153;1435451629030019079;negative;deny
39154;1430852499607543815;negative;believe
39155;1030546936149889025;negative;believe
39156;1034605609281191936;neutral;believe
39157;1034241672706711553;positive;believe
39158;1457555103490183169;negative;believe
39159;1461618044594176000;positive;believe
39160;1457693604370079752;negative;deny
39161;1449772030027517953;neutral;deny
39162;1031644796971110400;neutral;believe
39163;1444463961206837252;positive;believe
39164;1454418932689817611;neutral;deny
39165;981979157268582400;positive;believe
39166;986953753260691456;neutral;believe
39167;1029775620480192512;negative;believe
39168;1431946816568844292;negative;believe
39169;705680962177396736;neutral;believe
39170;1452592599500345348;neutral;believe
39171;1460276139793039367;negative;deny
39172;1434099709392662531;positive;deny
39173;986216178069790721;positive;believe
39174;981431163582631936;neutral;believe
39175;1456623399992762370;neutral;believe
39176;1433140152717627393;negative;believe
39177;1456292151734722571;positive;believe
39178;1428667388636114944;negative;believe
39179;1456820696416456707;negative;deny
39180;1454496870097637382;neutral;deny
39181;824065723714695168;neutral;believe
39182;968629837635059712;positive;believe
39183;1429720237092519936;neutral;believe
39184;1450734607280877573;negative;believe
39185;1457015853522636804;positive;believe
39186;1119453438130003968;neutral;believe
39187;988541494788345858;positive;believe
39188;869957317588135936;positive;believe
39189;1458341345936887815;negative;believe
39190;1433344019455782912;negative;believe
39191;1455259183755010062;neutral;believe
39192;1488783296402280454;positive;deny
39193;875287811875799040;positive;believe
39194;1453518300864937984;neutral;believe
39195;987760415810572288;positive;believe
39196;873950310217138176;neutral;believe
39197;1459871124565622788;positive;believe
39198;1455654921437593608;negative;deny
39199;1461345975746932738;positive;believe
39200;1033564462911897600;negative;believe
39201;1031305601672994823;positive;believe
39202;1433162489496276995;positive;believe
39203;811111106340995072;positive;believe
39204;704336744808890368;neutral;believe
39205;972642300567400448;negative;believe
39206;824413166801035264;positive;believe
39207;1067480007239327744;negative;believe
39208;813538914149531648;negative;believe
39209;1428600940962086914;negative;believe
39210;1453405630602043407;neutral;believe
39211;1424394218080923660;negative;believe
39212;987041913755852801;negative;believe
39213;954413112991604736;neutral;believe
39214;922287473408991232;positive;believe
